,,,,,,,,,,
,"Catàleg Tipus de documents",,,,,,,,,
,,,,,,,,,,
,"Data d'alta","Data baixa","Codi tipus document","Nom tipus document","Agrupador","Servei de publicació","Estructura XML","Diagnòstic obligatori","Validació CIP","Data activació validació CIP"
,01/05/2017,,15251000122108,"Audiometria tonal supraliminar","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,15261000122105,"Audiometria tonal liminar","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,15441000122107,"TCO de pol posterior","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,15451000122109,"TCO de pol anterior","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,110981000135100,"EEG pediàtric (de 0 a 14 anys)","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,111021000135106,"EEG adult (a partir 14 anys)","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,122771000135109,"Informe de Comitè Clínic","Informes Clínics","Documents",1,"No","Si",01/04/2019
,01/05/2017,,138381000135109,"Gràfica seguiment pes pediàtric","Informes Clínics","Documents",1,"No","Si",01/04/2019
,01/05/2017,,138391000135106,"Gràfica seguiment talla pediàtrica","Informes Clínics","Documents",1,"No","Si",01/04/2019
,01/05/2017,,204031000135109,"Colposcòpia cervical amb Lugol","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,204071000135106,"Eco 1er trim embaràs geminat","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,204111000135102,"Eco 1er trim embaràs trigèmins","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,204151000135103,"Eco 2on trim embaràs geminat","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,204191000135109,"Eco 2on trim embaràs trigèmins","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,204231000135102,"Eco 3er trim embaràs geminat","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,204271000135100,"Eco 3er trim embaràs trigèmins","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,"35317000 ","Tonometría ","Proves complementàries","Documents",1,"No","No",
,15/06/2017,,138751000135101,"Gràfica seguiment somatomètric (0-2 anys)","Informes Clínics","Documents",1,"No","Si",01/04/2019
,15/06/2017,,138761000135103,"Gràfica seguiment IMC (2-18 anys)","Informes Clínics","Documents",1,"No","Si",01/04/2019
,15/06/2017,,138771000135108,"Poligrafia","Proves complementàries","Documents",1,"No","No",
,15/06/2017,,138781000135105,"Poligrafia amb CPAP","Proves complementàries","Documents",1,"No","No",
,02/10/2017,,1029002,"Fetoscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,"01090300","Densitometria òssia","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04000101","Ecografia de mama","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04000201","Ecografia axil·lar","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04000301","Ecografia de mama reev. Post-RMN","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04010101","Ecografia de tòrax","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04030101","Ecografia abdominal complerta","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04030201","Ecografia aparell urinari","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04030301","Ecografia abdomino-pèlvica","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04030401","Ecografia pèlvica","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04030501","Ecografia trasrrectal","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04040101","Ecografia oftàlmica","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04040201","Ecografia coll (tiroides, paratiroides, etc)","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060100","Ecografia articular","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060101","Ecografia espatlla","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060102","Ecografia colze","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060103","Ecografia canell","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060104","Ecografia mà-dits","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060105","Ecografia maluc","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060106","Ecografia genoll","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060107","Ecografia turmell","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060108","Ecografia peu-dits","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060200","Ecografia parts toves","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060201","Ecografia nervi perifèric","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060202","Ecografia plexe braquial","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060203","Ecografia muscular","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"04060204","Ecografia de pell","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,5025004,"Anàlisi esperma postvasectomia","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,6339003,"Audiometría joc condicionat","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,6615001,"Electroretinograma","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,6708002,"Cordocentesis intrauterina","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,9061001,"Control del marcapàs","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,"09070102","Arteriografia EEII unilateral","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"09070301","Flebografia EEII bilateral","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,"09070302","Flebografia EEII unilateral","Radiologia","Documents / Imatge",2,"No","No",
,02/10/2017,,13004001,"Proctosigmoidoscòpia  rígida ","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,16830007,"Avaluació d'agudesa visual","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,17259005,"Estudi de la motilitat ocular","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,19875009,"Aspiració dx cos vítri","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,20552003,"Pletismografia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,20726006,"Mesura pressió esfínter Oddi","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,20933000,"Hepatoscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,21032000,"Mapeig cardíac","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,21685006,"Estereofotografia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,22034001,"Ecografia pròstata transrectal","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,23025002,"Estudi buidament gàstric ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,23426006,"Mesurament funció respiratòria","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,23541008,"Fotocoagulació: làser argó","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,26046004,"Prova esforç cicloergometre","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,29651008,"Anàlisi complert d'esperma","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,33981001,"Miastenia gravis:Test tensilon","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,34271001,"Tolerància a la lactosa ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,34945008,"Angiocardiografia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,39029006,"Electromiograma de l'ull","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,40395007,"Aspiració dx càmara ant. ull ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,40826009,"Ileoscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,42587004,"Endoscòpia glàndula salival","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,44441009,"Sigmoidoscòpia flexible ","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,45076008,"Prova esforç del dos esglaons ","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,49077009,"Fibroendoscòpia de la laringe","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,49230008,"Endoscòpia d'esòfag","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,49376005,"EMG esfínter uretral","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,52621004,"Nefroscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,53953003,"Estudi adaptació foscor ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,56445006,"Espiro post-exercici","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,62894000,"Electrococleografia","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,66456009,"Amnioscòpia","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,66608006,"Prova calòrica vestibular","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,67976002,"Culdoscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,70057004,"Endoscopia del conducte ileal","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,89212002,"Manometria urinària","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,113016006,"Espiro post-broncodilatador","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,121826005,"Mesura de densitat òptica","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,127783003,"Espirometria","Proves complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,164755005,"Prova impedància acústica","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,172532006,"Capsulotom. cristalí làser YAG","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,235549002,"Coledocoscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,236293006,"Uretroscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,236839001,"Vulvoscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,241149003,"Deglució x videofluoroscòpia","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,241415002,"Estudis metabòlics ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,241446003,"Eco-Doppler vascular ","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,241487002,"Ecografia de pròstata","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,252094004,"Distància de claudicació","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252173000,"Supresió Aldosterona ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252182006,"Estudi del ritme circadià","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252243002,"Prova funció pancreàtica ","Proves Complementàries","Documents",1,"No","No",
